GridID,latitude,longitude,LST_Celsius,NDVI,BuildingDensity,Slope,Aspect
"-9368,3985",35.80235564740599,-84.14968423994435,30.895051813097187,0.6451558146261065,5.798832137720685,5.516090439817832,143.30656776399746
"-9367,3985",35.802355647424164,-84.14070108701405,26.528480446879346,0.23281584108742745,0.6631647465286445,1.166610881827783,21.948510552616966
"-9366,3985",35.80235564742429,-84.13171793421544,,,,,
"-9365,3985",35.80235564742844,-84.12273478140399,,,,,
"-9364,3985",35.80235564742605,-84.11375162848576,,,,,
"-9363,3985",35.8023556474064,-84.10476847569771,,,,,
"-9362,3985",35.80235564740802,-84.0957853228988,,,,,
"-9361,3985",35.80235564740354,-84.08680216999132,,,,,
"-9360,3985",35.802355647398976,-84.07781901717384,,,,,
"-9359,3985",35.80235564741603,-84.06883586430111,,,,,
"-9358,3985",35.802355647427476,-84.05985271150385,,,,,
"-9357,3985",35.80235564742292,-84.05086955862167,,,,,
"-9356,3985",35.802355647407644,-84.04188640580043,,,,,
"-9355,3985",35.802355647420086,-84.03290325297093,,,,,
"-9354,3985",35.802355647432975,-84.02392010011452,,,,,
"-9353,3985",35.80235564741924,-84.01493694724465,,,,,
"-9352,3985",35.8023556474007,-84.0059537944904,,,,,
"-9351,3985",35.802355647398905,-83.99697064158508,,,,,
"-9350,3985",35.802355647419475,-83.98798748873081,,,,,
"-9349,3985",35.80235564741914,-83.97900433591062,,,,,
"-9348,3985",35.80235564740307,-83.97002118307981,,,,,
"-9347,3985",35.80235564740931,-83.96103803023385,,,,,
"-9346,3985",35.8023556474107,-83.95205487740473,,,,,
"-9345,3985",35.80235564741258,-83.9430717245642,,,,,
"-9344,3985",35.80235564742044,-83.93408857170118,,,,,
"-9343,3985",35.80235564740686,-83.92510541884765,,,,,
"-9342,3985",35.802355647409826,-83.91612226601356,,,,,
"-9341,3985",35.802355647418224,-83.90713911318335,,,,,
"-9340,3985",35.80235564740478,-83.89815596036071,,,,,
"-9339,3985",35.80235564740746,-83.88917280750191,,,,,
"-9338,3985",35.802355647415084,-83.88018965468623,,,,,
"-9337,3985",35.802355647416924,-83.871206501796,,,,,
"-9336,3985",35.802355647418146,-83.86222334898508,,,,,
"-9335,3985",35.802355647407325,-83.8532401961268,,,,,
"-9334,3985",35.80235564740619,-83.84425704326841,,,,,
"-9333,3985",35.80235564741961,-83.83527389046537,,,,,
"-9332,3985",35.802355647420214,-83.82629073760576,,,,,
"-9331,3985",35.80235564741375,-83.8173075848041,,,,,
"-9330,3985",35.802355647421194,-83.80832443194073,,,,,
"-9329,3985",35.80235564743124,-83.79934127904721,,,,,
"-9328,3985",35.80235564743303,-83.79035812625251,,,,,
"-9327,3985",35.802355647431334,-83.78137497341314,,,,,
"-9326,3985",35.80235564743118,-83.77239182058413,,,,,
"-9325,3985",35.80235564742163,-83.76340866769762,,,,,
"-9324,3985",35.80235564740765,-83.75442551490741,,,,,
"-9323,3985",35.80235564741056,-83.74544236204483,,,,,
"-9322,3985",35.802355647418935,-83.73645920917272,,,,,
"-9321,3985",35.8023556474211,-83.72747605637483,,,,,
"-9320,3985",35.80235564742245,-83.71849290350384,,,,,
"-9319,3985",35.80235564741192,-83.70950975070645,,,,,
"-9318,3985",35.80235564741031,-83.70052659786641,,,,,
"-9317,3985",35.802355647422466,-83.6915434449373,,,,,
"-9316,3985",35.802355647420974,-83.6825602921737,,,,,
"-9315,3985",35.80235564741063,-83.67357713933374,,,,,
"-9314,3985",35.80235564741263,-83.66459398644695,,,,,
"-9313,3985",35.8023556474156,-83.65561083364325,,,,,
"-9312,3985",35.802355647424335,-83.64662768077953,,,,,
"-9382,3986",35.811338800296,-84.27544837966764,,,,,
"-9381,3986",35.81133880028676,-84.26646522680281,,,,,
"-9380,3986",35.81133880028908,-84.25748207401747,,,,,
"-9379,3986",35.81133880029225,-84.2484989211437,,,,,
"-9378,3986",35.81133880028577,-84.2395157683107,,,,,
"-9377,3986",35.81133880027548,-84.23053261546589,,,,,
"-9376,3986",35.811338800283814,-84.22154946261458,,,,,
"-9375,3986",35.81133880028383,-84.21256630978803,,,,,
"-9374,3986",35.811338800281554,-84.2035831569491,,,,,
"-9373,3986",35.811338800282755,-84.1946000040955,,,,,
"-9372,3986",35.81133880027661,-84.18561685128132,,,,,
"-9371,3986",35.81133880028549,-84.17663369841411,28.555716177939022,0.7732456339809721,2.6272803425167512,5.348987931669264,154.69963305183188
"-9370,3986",35.81133880029913,-84.16765054558151,28.334684102810463,0.7353097424293468,6.654429321603424,10.304870735934847,207.26166738385626
"-9369,3986",35.81133880030693,-84.15866739271361,27.833267290619098,0.7808395104852706,3.7786135897771502,7.185626069844404,170.03346503873996
"-9368,3986",35.81133880029796,-84.14968423994117,28.261951460169787,0.7617653538121048,3.264626579904577,8.280446859627673,169.12409513287858
"-9367,3986",35.81133880027796,-84.14070108702003,27.531114021481905,0.39684957204622356,3.139432641975644,6.0538116287757315,60.65155247154905
"-9366,3986",35.81133880026914,-84.13171793422265,,,,,
"-9365,3986",35.81133880027714,-84.1227347813783,,,,,
"-9364,3986",35.81133880029126,-84.11375162849359,,,,,
"-9363,3986",35.81133880030094,-84.10476847570503,,,,,
"-9362,3986",35.81133880029543,-84.09578532289741,,,,,
"-9361,3986",35.81133880029687,-84.0868021699973,,,,,
"-9360,3986",35.811338800294706,-84.0778190171781,,,,,
"-9359,3986",35.81133880027789,-84.0688358642965,,,,,
"-9358,3986",35.81133880026812,-84.0598527115059,,,,,
"-9357,3986",35.81133880027155,-84.05086955862134,,,,,
"-9356,3986",35.811338800293655,-84.04188640579035,,,,,
"-9355,3986",35.81133880029044,-84.032903252967,,,,,
"-9354,3986",35.81133880028414,-84.02392010010844,,,,,
"-9353,3986",35.81133880028023,-84.01493694727756,,,,,
"-9352,3986",35.811338800284126,-84.00595379447975,,,,,
"-9351,3986",35.81133880030166,-83.99697064157176,,,,,
"-9350,3986",35.81133880028898,-83.98798748873213,,,,,
"-9349,3986",35.81133880028394,-83.97900433591745,,,,,
"-9348,3986",35.81133880029235,-83.97002118308465,,,,,
"-9347,3986",35.81133880028705,-83.96103803022758,,,,,
"-9346,3986",35.81133880028953,-83.95205487740512,,,,,
"-9345,3986",35.81133880028873,-83.94307172456219,,,,,
"-9344,3986",35.811338800290194,-83.93408857168903,,,,,
"-9343,3986",35.81133880029941,-83.92510541886644,,,,,
"-9342,3986",35.81133880028893,-83.91612226600621,,,,,
"-9341,3986",35.81133880028037,-83.90713911319098,,,,,
"-9340,3986",35.8113388002953,-83.89815596035082,,,,,
"-9339,3986",35.81133880029011,-83.88917280751565,,,,,
"-9338,3986",35.81133880028634,-83.88018965466664,,,,,
"-9337,3986",35.811338800305336,-83.87120650178392,,,,,
"-9336,3986",35.81133880030361,-83.86222334899792,,,,,
"-9335,3986",35.811338800302906,-83.8532401961315,,,,,
"-9334,3986",35.81133880029177,-83.84425704328238,,,,,
"-9333,3986",35.81133880027556,-83.83527389045564,,,,,
"-9332,3986",35.81133880027593,-83.82629073761399,,,,,
"-9331,3986",35.811338800281405,-83.81730758479738,,,,,
"-9330,3986",35.81133880028071,-83.80832443193722,,,,,
"-9329,3986",35.811338800279096,-83.79934127903789,,,,,
"-9328,3986",35.81133880028182,-83.79035812625496,,,,,
"-9327,3986",35.81133880027756,-83.78137497341973,,,,,
"-9326,3986",35.81133880027108,-83.77239182058763,,,,,
"-9325,3986",35.81133880028398,-83.76340866768906,,,,,
"-9324,3986",35.811338800305265,-83.75442551490484,,,,,
"-9323,3986",35.811338800290635,-83.74544236206522,,,,,
"-9322,3986",35.81133880027773,-83.73645920915921,,,,,
"-9321,3986",35.81133880028805,-83.72747605636934,,,,,
"-9320,3986",35.81133880027766,-83.7184929035231,,,,,
"-9319,3986",35.81133880028391,-83.70950975069367,,,,,
"-9318,3986",35.81133880029557,-83.70052659786391,,,,,
"-9317,3986",35.811338800285,-83.69154344493737,,,,,
"-9316,3986",35.81133880028953,-83.68256029216903,,,,,
"-9315,3986",35.811338800297804,-83.67357713934152,,,,,
"-9314,3986",35.811338800298344,-83.66459398643535,,,,,
"-9313,3986",35.81133880029587,-83.65561083365407,,,,,
"-9312,3986",35.8113388002793,-83.64662768078065,,,,,
"-9382,3987",35.820321953137665,-84.27544837967325,,,,,
"-9381,3987",35.82032195312998,-84.26646522682293,,,,,
"-9380,3987",35.8203219531299,-84.257482073994,,,,,
"-9379,3987",35.82032195314327,-84.24849892114203,,,,,
"-9378,3987",35.820321953143676,-84.23951576832162,,,,,
"-9377,3987",35.82032195313693,-84.23053261548084,,,,,
"-9376,3987",35.82032195312868,-84.22154946259948,,,,,
"-9375,3987",35.820321953141324,-84.21256630978387,,,,,
"-9374,3987",35.82032195314789,-84.2035831569467,,,,,
"-9373,3987",35.82032195313827,-84.19460000411073,,,,,
"-9372,3987",35.82032195313433,-84.18561685128141,32.0781381876417,0.6756769908208159,14.357867287677532,3.7576410810599272,121.00399349697344
"-9371,3987",35.82032195314186,-84.17663369838908,32.87938856502459,0.630018477706921,14.271551325711474,4.5703846398016035,183.497877008055
"-9370,3987",35.82032195313384,-84.16765054559798,29.051871785471935,0.7317405498782259,6.321703977018384,9.593513445752269,215.84388487304588
"-9369,3987",35.82032195311599,-84.15866739271246,29.101170589134785,0.7502799906578853,4.0875156137949045,6.962818488911882,156.69216550937813
"-9368,3987",35.82032195312717,-84.14968423993894,29.491908357333,0.7205023902168364,4.153330160675561,8.378903929458454,137.16420710537227
"-9367,3987",35.82032195314031,-84.1407010870327,26.252586948493636,0.269263393195238,0.25259668931691626,2.8243318060452087,11.61674502578169
"-9366,3987",35.820321953144536,-84.13171793421701,,,,,
"-9365,3987",35.82032195314569,-84.12273478137001,,,,,
"-9364,3987",35.82032195313346,-84.11375162849902,,,,,
"-9363,3987",35.820321953129415,-84.10476847569105,,,,,
"-9362,3987",35.820321953139135,-84.09578532290499,,,,,
"-9361,3987",35.82032195313592,-84.08680216999241,,,,,
"-9360,3987",35.820321953141494,-84.07781901717783,,,,,
"-9359,3987",35.820321953145225,-84.06883586431665,,,,,
"-9358,3987",35.82032195315289,-84.05985271148896,,,,,
"-9357,3987",35.82032195315322,-84.0508695586326,,,,,
"-9356,3987",35.820321953135746,-84.04188640577202,,,,,
"-9355,3987",35.82032195313893,-84.03290325298539,,,,,
"-9354,3987",35.820321953135284,-84.02392010010517,,,,,
"-9353,3987",35.820321953146816,-84.01493694726923,,,,,
"-9352,3987",35.82032195314627,-84.005953794483,,,,,
"-9351,3987",35.82032195313904,-83.99697064155282,,,,,
"-9350,3987",35.82032195314712,-83.9879874887581,,,,,
"-9349,3987",35.820321953143164,-83.97900433590517,,,,,
"-9348,3987",35.82032195314912,-83.97002118307509,,,,,
"-9347,3987",35.8203219531374,-83.96103803026303,,,,,
"-9346,3987",35.82032195312991,-83.9520548773773,,,,,
"-9345,3987",35.82032195314856,-83.94307172456286,,,,,
"-9344,3987",35.82032195314933,-83.93408857168495,,,,,
"-9343,3987",35.82032195313755,-83.92510541887445,,,,,
"-9342,3987",35.82032195313501,-83.91612226601798,,,,,
"-9341,3987",35.82032195313108,-83.90713911319821,,,,,
"-9340,3987",35.82032195313053,-83.89815596032169,,,,,
"-9339,3987",35.820321953138816,-83.88917280754008,,,,,
"-9338,3987",35.8203219531452,-83.88018965463822,,,,,
"-9337,3987",35.82032195313832,-83.87120650179394,,,,,
"-9336,3987",35.820321953139455,-83.86222334898878,,,,,
"-9335,3987",35.82032195313743,-83.85324019614481,,,,,
"-9334,3987",35.820321953138006,-83.84425704328513,,,,,
"-9333,3987",35.82032195314632,-83.83527389046492,,,,,
"-9332,3987",35.82032195315089,-83.82629073759718,,,,,
"-9331,3987",35.82032195315702,-83.81730758479651,,,,,
"-9330,3987",35.82032195315343,-83.8083244319446,,,,,
"-9329,3987",35.820321953145196,-83.7993412790455,,,,,
"-9328,3987",35.82032195313752,-83.79035812625484,,,,,
"-9327,3987",35.82032195315182,-83.7813749734046,,,,,
"-9326,3987",35.82032195316061,-83.77239182059925,,,,,
"-9325,3987",35.82032195313614,-83.76340866769505,,,,,
"-9324,3987",35.82032195311589,-83.75442551489728,,,,,
"-9323,3987",35.82032195313794,-83.74544236206148,,,,,
"-9322,3987",35.82032195314207,-83.7364592091763,,,,,
"-9321,3987",35.8203219531166,-83.72747605637528,,,,,
"-9320,3987",35.82032195313161,-83.71849290351011,,,,,
"-9319,3987",35.820321953143406,-83.7095097506792,,,,,
"-9318,3987",35.820321953140706,-83.70052659786477,,,,,
"-9317,3987",35.82032195314449,-83.69154344494682,,,,,
"-9316,3987",35.82032195312715,-83.68256029217909,,,,,
"-9315,3987",35.820321953126154,-83.67357713932036,,,,,
"-9314,3987",35.82032195313023,-83.66459398644953,,,,,
"-9313,3987",35.82032195312778,-83.65561083364733,,,,,
"-9312,3987",35.82032195313971,-83.64662768079442,,,,,
"-9382,3988",35.82930510588386,-84.2754483796693,,,,,
"-9381,3988",35.82930510588322,-84.26646522683953,,,,,
"-9380,3988",35.829305105886604,-84.25748207397238,,,,,
"-9379,3988",35.82930510588397,-84.24849892114733,,,,,
"-9378,3988",35.82930510588092,-84.23951576832036,,,,,
"-9377,3988",35.829305105899515,-84.2305326154641,,,,,
"-9376,3988",35.82930510589708,-84.22154946263248,,,,,
"-9375,3988",35.82930510587944,-84.21256630975849,,,,,
"-9374,3988",35.82930510588472,-84.20358315695405,,,,,
"-9373,3988",35.829305105886185,-84.19460000411584,32.573470598609156,0.6429957313494568,14.628099738177054,7.052416370631171,112.18345206662502
"-9372,3988",35.82930510588977,-84.1856168512768,32.6987932808617,0.6269230758455522,15.722648355214925,4.530591572851895,152.0966324286759
"-9371,3988",35.82930510588491,-84.17663369838965,30.819007483564082,0.6997436892856458,7.296597318861783,4.250902614947465,171.79539647440123
"-9370,3988",35.829305105894086,-84.16765054559565,32.79085060237232,0.6340433656236695,15.201853755147546,4.176963525729678,171.453754461561
"-9369,3988",35.82930510590622,-84.15866739272343,29.22819992841665,0.7217071354012815,4.447291159560632,7.028428346239335,201.15037289255642
"-9368,3988",35.82930510589434,-84.14968423992906,28.76747604279407,0.7446455388750216,1.2970154026006884,5.498570688829107,140.38177294426592
"-9367,3988",35.82930510589702,-84.1407010870185,27.971330080759504,0.3468440468597444,0.4060393453222029,1.5033274835194788,61.319224069350824
"-9366,3988",35.829305105887414,-84.13171793423936,26.03094047102523,0.26623987938088545,0.09446270543615673,0.6854082252519649,11.019730114566128
"-9365,3988",35.82930510587139,-84.12273478137027,25.810253694942034,0.22021251699692923,0.3779522787286993,0.6001995962610991,21.09598190260153
"-9364,3988",35.829305105886895,-84.11375162849379,25.335852475738115,0.15879267302185682,0.0,0.0,-0.0
"-9363,3988",35.829305105890654,-84.10476847569672,,,,,
"-9362,3988",35.8293051058887,-84.09578532288752,,,,,
"-9361,3988",35.82930510590273,-84.08680216999339,,,,,
"-9360,3988",35.82930510588908,-84.07781901718916,,,,,
"-9359,3988",35.8293051058864,-84.06883586430371,24.922449601797304,0.13286552137570656,0.08641413996263832,0.1680154212367437,8.616875838279734
"-9358,3988",35.82930510588388,-84.05985271149407,26.68201604803245,0.22581728283232025,3.7939397607665337,1.6942575088739653,63.19383654166615
"-9357,3988",35.82930510587088,-84.05086955864677,24.599077783901663,0.08079720526966692,0.0,0.45520792697682033,2.332584059960451
"-9356,3988",35.829305105885396,-84.04188640576231,,,,,
"-9355,3988",35.82930510590023,-84.03290325296773,,,,,
"-9354,3988",35.82930510590487,-84.02392010012132,,,,,
"-9353,3988",35.82930510588823,-84.01493694726084,,,,,
"-9352,3988",35.82930510588865,-84.00595379449159,,,,,
"-9351,3988",35.82930510589521,-83.99697064154525,,,,,
"-9350,3988",35.829305105880586,-83.98798748877563,,,,,
"-9349,3988",35.829305105882874,-83.97900433589018,,,,,
"-9348,3988",35.82930510587493,-83.9700211830931,,,,,
"-9347,3988",35.8293051058787,-83.96103803025713,,,,,
"-9346,3988",35.82930510589928,-83.95205487736325,,,,,
"-9345,3988",35.829305105893155,-83.94307172455785,,,,,
"-9344,3988",35.82930510588219,-83.93408857170546,,,,,
"-9343,3988",35.82930510588779,-83.92510541886335,,,,,
"-9342,3988",35.82930510589912,-83.9161222660157,,,,,
"-9341,3988",35.829305105904815,-83.90713911319779,,,,,
"-9340,3988",35.82930510589401,-83.89815596033938,,,,,
"-9339,3988",35.8293051058887,-83.88917280751788,,,,,
"-9338,3988",35.82930510589364,-83.88018965464317,,,,,
"-9337,3988",35.82930510588153,-83.87120650181787,,,,,
"-9336,3988",35.82930510587433,-83.86222334897407,,,,,
"-9335,3988",35.829305105893546,-83.85324019613338,,,,,
"-9334,3988",35.829305105894825,-83.84425704329374,,,,,
"-9333,3988",35.82930510588348,-83.83527389046093,,,,,
"-9332,3988",35.82930510588118,-83.8262907375977,,,,,
"-9331,3988",35.829305105876486,-83.81730758479382,,,,,
"-9330,3988",35.82930510587508,-83.80832443195487,,,,,
"-9329,3988",35.82930510588203,-83.79934127903721,,,,,
"-9328,3988",35.829305105885574,-83.7903581262694,,,,,
"-9327,3988",35.829305105874596,-83.78137497338497,,,,,
"-9326,3988",35.829305105870674,-83.7723918206115,,,,,
"-9325,3988",35.8293051058788,-83.76340866770767,,,,,
"-9324,3988",35.82930510588782,-83.75442551490177,,,,,
"-9323,3988",35.8293051058863,-83.74544236202576,,,,,
"-9322,3988",35.82930510589533,-83.73645920919202,,,,,
"-9321,3988",35.829305105903934,-83.72747605638524,,,,,
"-9320,3988",35.829305105900865,-83.718492903482,,,,,
"-9319,3988",35.82930510589081,-83.70950975070473,,,,,
"-9318,3988",35.82930510589472,-83.7005265978374,,,,,
"-9317,3988",35.829305105885254,-83.69154344498286,,,,,
"-9316,3988",35.82930510588376,-83.68256029217171,,,,,
"-9315,3988",35.829305105894896,-83.67357713931231,,,,,
"-9314,3988",35.829305105890704,-83.66459398645775,,,,,
"-9313,3988",35.829305105892814,-83.65561083363964,,,,,
"-9312,3988",35.82930510588963,-83.64662768078882,,,,,
"-9382,3989",35.838288258779684,-84.27544837967204,,,,,
"-9381,3989",35.83828825879219,-84.26646522681874,,,,,
"-9380,3989",35.83828825878899,-84.25748207399288,,,,,
"-9379,3989",35.83828825877596,-84.24849892115068,,,,,
"-9378,3989",35.83828825879149,-84.23951576829796,,,,,
"-9377,3989",35.83828825879278,-84.23053261545626,,,,,
"-9376,3989",35.8382882587854,-84.22154946265522,,,,,
"-9375,3989",35.83828825879177,-84.21256630975287,,,,,
"-9374,3989",35.83828825878517,-84.20358315696168,30.392976845854047,0.6764945061686743,0.043028142036245776,5.227100365638745,200.86181545482688
"-9373,3989",35.83828825878752,-84.19460000410243,30.59050452235068,0.690448301896443,2.3696252090353167,4.133154505073747,156.56427093030462
"-9372,3989",35.83828825878845,-84.18561685128336,32.388258100258305,0.6447477723882217,13.19545875786765,4.704947060826516,167.92442278034355
"-9371,3989",35.838288258777126,-84.17663369840774,33.41392215116178,0.5896500242646934,19.226288523564143,4.781590215682838,148.56628790063345
"-9370,3989",35.83828825877586,-84.16765054556554,32.81994197212008,0.5241903235737225,18.22612418499519,4.105798940402392,151.37729372539798
"-9369,3989",35.83828825877441,-84.15866739273726,28.539823677234967,0.5193403940301959,3.7268677354012514,3.4910713421404798,114.50950602225218
"-9368,3989",35.838288258778064,-84.14968423992775,27.91034145088186,0.6668203903300262,0.08253385089522855,6.008109924767839,158.24910147565944
"-9367,3989",35.83828825877635,-84.14070108701833,28.035678662094377,0.41662786413023767,0.5152400193460301,2.593996670993094,66.03425815575527
"-9366,3989",35.838288258791515,-84.13171793423109,25.90963431558434,0.14475066844691747,0.05107411385606874,0.3442373799008526,4.514269241856441
"-9365,3989",35.83828825879605,-84.12273478139602,26.57840926120708,0.21760281312718774,0.05800856448686802,2.373004385503595,99.53124120385966
"-9364,3989",35.83828825877966,-84.11375162846939,27.536367244520473,0.3655424259238267,0.42537105579716866,3.282224592140398,70.74749744784032
"-9363,3989",35.83828825878109,-84.1047684757132,25.160933316859293,0.1771567091448554,0.0,0.0,-0.0
"-9362,3989",35.838288258789184,-84.09578532286172,,,,,
"-9361,3989",35.83828825877677,-84.0868021700167,,,,,
"-9360,3989",35.83828825878236,-84.07781901717813,,,,,
"-9359,3989",35.838288258795366,-84.06883586429903,25.014468412993068,0.20700087716096338,0.17572336440093136,0.09249915684085519,4.31695987165659
"-9358,3989",35.83828825878859,-84.0598527115129,27.943270888576784,0.6044934519996868,2.8469049544027962,5.540741547546309,169.9672635200526
"-9357,3989",35.83828825880005,-84.05086955863028,25.948667211807457,0.3110194621216743,0.924656114507416,4.438850806457055,29.36941126311386
"-9356,3989",35.838288258786406,-84.04188640577746,,,,,
"-9355,3989",35.83828825876969,-84.03290325295546,,,,,
"-9354,3989",35.83828825877174,-84.0239201001234,24.918855640582265,0.14998743555923047,0.1371223686756832,0.16568776923195358,15.72432990488778
"-9353,3989",35.83828825878141,-84.01493694726935,25.245971973561762,0.1558631394576319,0.8733754521662302,0.5916695565168364,19.668741317022413
"-9352,3989",35.83828825878802,-84.00595379447239,,,,,
"-9351,3989",35.838288258781034,-83.9969706415651,,,,,
"-9350,3989",35.838288258781795,-83.98798748877688,,,,,
"-9349,3989",35.83828825877976,-83.97900433588858,,,,,
"-9348,3989",35.838288258780295,-83.970021183106,,,,,
"-9347,3989",35.83828825878851,-83.96103803022598,,,,,
"-9346,3989",35.83828825877728,-83.95205487738018,,,,,
"-9345,3989",35.83828825876826,-83.94307172456399,,,,,
"-9344,3989",35.838288258783095,-83.93408857169342,,,,,
"-9343,3989",35.838288258794805,-83.92510541884903,,,,,
"-9342,3989",35.838288258792296,-83.91612226601663,,,,,
"-9341,3989",35.838288258780615,-83.90713911320597,,,,,
"-9340,3989",35.83828825878154,-83.89815596034622,,,,,
"-9339,3989",35.83828825878397,-83.88917280751544,,,,,
"-9338,3989",35.83828825877695,-83.88018965464877,,,,,
"-9337,3989",35.838288258781795,-83.87120650182331,28.735304333403253,0.7343210662996867,0.04902627511591962,3.80394925450712,148.72432208281236
"-9336,3989",35.83828825878754,-83.86222334897083,27.291453851313424,0.7791201557935414,1.016112548196593,11.912549510017621,197.02554716192162
